,fc,fl
751,0.18,0.33
752,0.17,0.33
753,0.17,0.33
754,0.17,0.33
755,0.17,0.33
756,0.17,0.33
757,0.17,0.33
758,0.17,0.34
759,0.17,0.34
760,0.17,0.34
761,0.17,0.34
762,0.17,0.34
763,0.17,0.34
764,0.17,0.34
765,0.17,0.34
766,0.17,0.33
767,0.17,0.33
768,0.17,0.33
769,0.17,0.33
770,0.17,0.33
771,0.17,0.33
772,0.17,0.33
773,0.17,0.33
774,0.17,0.33
775,0.17,0.33
776,0.17,0.33
777,0.17,0.33
778,0.17,0.33
779,0.17,0.33
780,0.17,0.33
781,0.17,0.33
782,0.17,0.33
783,0.17,0.33
784,0.17,0.33
785,0.17,0.33
786,0.17,0.33
787,0.17,0.32
788,0.17,0.32
789,0.17,0.32
790,0.17,0.32
791,0.17,0.32
792,0.17,0.32
793,0.17,0.32
794,0.17,0.32
795,0.17,0.32
796,0.17,0.32
797,0.17,0.32
798,0.17,0.32
799,0.17,0.32
800,0.17,0.32
801,0.17,0.32
802,0.17,0.32
803,0.17,0.32
804,0.17,0.32
805,0.16,0.32
806,0.16,0.32
807,0.16,0.33
808,0.16,0.33
809,0.16,0.33
810,0.16,0.33
811,0.16,0.33
812,0.16,0.33
813,0.16,0.33
814,0.16,0.33
815,0.16,0.33
816,0.16,0.33
817,0.16,0.33
818,0.16,0.33
819,0.16,0.33
820,0.16,0.33
821,0.16,0.33
822,0.16,0.33
823,0.16,0.33
824,0.16,0.33
825,0.15,0.33
826,0.15,0.33
827,0.15,0.33
828,0.15,0.33
829,0.15,0.33
830,0.15,0.33
831,0.15,0.32
832,0.15,0.32
833,0.15,0.32
834,0.15,0.32
835,0.15,0.32
836,0.15,0.32
837,0.15,0.32
838,0.15,0.32
839,0.15,0.32
840,0.15,0.32
841,0.15,0.32
842,0.15,0.31
843,0.15,0.31
844,0.15,0.31
845,0.15,0.31
846,0.15,0.3
847,0.15,0.3
848,0.15,0.3
849,0.15,0.3
850,0.15,0.3
851,0.15,0.3
852,0.15,0.3
853,0.15,0.3
854,0.15,0.3
855,0.15,0.29
856,0.15,0.29
857,0.15,0.29
858,0.15,0.29
859,0.15,0.29
860,0.15,0.29
861,0.15,0.29
862,0.15,0.29
863,0.15,0.29
864,0.15,0.29
865,0.15,0.29
866,0.15,0.29
867,0.15,0.29
868,0.15,0.29
869,0.15,0.3
870,0.15,0.3
871,0.15,0.3
872,0.15,0.3
873,0.15,0.3
874,0.15,0.3
875,0.15,0.3
876,0.15,0.3
877,0.15,0.3
878,0.15,0.3
879,0.15,0.3
880,0.15,0.3
881,0.15,0.3
882,0.15,0.3
883,0.15,0.3
884,0.15,0.3
885,0.15,0.3
886,0.15,0.3
887,0.15,0.3
888,0.15,0.3
889,0.15,0.3
890,0.15,0.3
891,0.15,0.3
892,0.15,0.3
893,0.15,0.3
894,0.15,0.3
895,0.15,0.3
896,0.15,0.3
897,0.15,0.31
898,0.15,0.31
899,0.15,0.31
900,0.15,0.31
901,0.15,0.32
902,0.15,0.32
903,0.15,0.31
904,0.15,0.31
905,0.15,0.31
906,0.15,0.31
907,0.15,0.31
908,0.15,0.31
909,0.15,0.31
910,0.15,0.31
911,0.15,0.31
912,0.15,0.31
913,0.15,0.32
914,0.15,0.32
915,0.15,0.31
916,0.15,0.31
917,0.15,0.31
918,0.15,0.31
919,0.15,0.31
920,0.15,0.31
921,0.15,0.3
922,0.15,0.29
923,0.15,0.3
924,0.15,0.3
925,0.15,0.3
926,0.15,0.3
927,0.15,0.3
928,0.15,0.3
929,0.15,0.3
930,0.15,0.3
931,0.15,0.3
932,0.15,0.31
933,0.15,0.31
934,0.15,0.31
935,0.15,0.31
936,0.15,0.31
937,0.15,0.31
938,0.15,0.31
939,0.15,0.31
940,0.15,0.31
941,0.15,0.31
942,0.15,0.31
943,0.15,0.31
944,0.15,0.31
945,0.15,0.31
946,0.15,0.31
947,0.15,0.31
948,0.15,0.31
949,0.15,0.31
950,0.15,0.31
951,0.15,0.31
952,0.15,0.31
953,0.15,0.31
954,0.15,0.31
955,0.15,0.31
956,0.15,0.31
957,0.15,0.31
958,0.15,0.31
959,0.15,0.31
960,0.15,0.31
961,0.15,0.31
962,0.15,0.31
963,0.15,0.31
964,0.15,0.3
965,0.15,0.29
966,0.15,0.29
967,0.15,0.29
968,0.15,0.29
969,0.15,0.29
970,0.15,0.29
971,0.15,0.29
972,0.15,0.29
973,0.15,0.29
974,0.15,0.29
975,0.15,0.29
976,0.15,0.29
977,0.15,0.29
978,0.15,0.29
979,0.15,0.29
980,0.15,0.29
981,0.15,0.29
982,0.15,0.29
983,0.15,0.29
984,0.15,0.29
985,0.15,0.29
986,0.15,0.29
987,0.15,0.29
988,0.15,0.29
989,0.15,0.29
990,0.15,0.29
991,0.15,0.29
992,0.15,0.29
993,0.15,0.29
994,0.15,0.29
995,0.15,0.29
996,0.15,0.29
997,0.14,0.29
998,0.14,0.28
999,0.14,0.28
1000,0.14,0.28
1001,0.14,0.28
1002,0.14,0.28
1003,0.14,0.28
1004,0.14,0.28
1005,0.14,0.28
1006,0.14,0.27
1007,0.14,0.27
1008,0.15,0.27
1009,0.15,0.27
1010,0.15,0.27
1011,0.15,0.27
1012,0.15,0.27
1013,0.15,0.27
1014,0.14,0.27
1015,0.14,0.27
1016,0.14,0.27
1017,0.14,0.27
1018,0.14,0.27
1019,0.14,0.27
1020,0.14,0.27
1021,0.14,0.28
1022,0.14,0.28
1023,0.14,0.29
1024,0.14,0.29
1025,0.14,0.29
1026,0.14,0.29
1027,0.14,0.29
1028,0.14,0.29
1029,0.14,0.29
1030,0.14,0.29
1031,0.14,0.29
1032,0.14,0.29
1033,0.14,0.29
1034,0.14,0.29
1035,0.14,0.29
1036,0.14,0.29
1037,0.14,0.29
1038,0.14,0.29
1039,0.14,0.29
1040,0.14,0.29
1041,0.14,0.29
1042,0.14,0.29
1043,0.14,0.29
1044,0.14,0.29
1045,0.14,0.29
1046,0.14,0.29
1047,0.14,0.29
1048,0.14,0.29
1049,0.14,0.29
1050,0.14,0.29
1051,0.14,0.29
1052,0.14,0.29
1053,0.14,0.29
1054,0.14,0.29
1055,0.14,0.29
1056,0.14,0.29
1057,0.14,0.29
1058,0.14,0.3
1059,0.14,0.3
1060,0.14,0.3
1061,0.14,0.3
1062,0.14,0.3
1063,0.14,0.3
1064,0.14,0.3
1065,0.14,0.29
1066,0.14,0.29
1067,0.14,0.29
1068,0.14,0.29
1069,0.14,0.29
1070,0.14,0.29
1071,0.14,0.29
1072,0.14,0.29
1073,0.14,0.29
1074,0.13,0.29
1075,0.13,0.29
1076,0.13,0.29
1077,0.13,0.29
1078,0.13,0.29
1079,0.13,0.29
1080,0.13,0.29
1081,0.13,0.29
1082,0.13,0.29
1083,0.13,0.29
1084,0.13,0.29
1085,0.13,0.29
1086,0.13,0.29
1087,0.13,0.29
1088,0.13,0.29
1089,0.13,0.29
1090,0.13,0.29
1091,0.13,0.29
1092,0.13,0.29
1093,0.13,0.29
1094,0.13,0.29
1095,0.13,0.29
1096,0.13,0.28
1097,0.13,0.29
1098,0.13,0.29
1099,0.13,0.29
1100,0.13,0.29
1101,0.13,0.29
1102,0.13,0.29
1103,0.13,0.29
1104,0.13,0.29
1105,0.13,0.29
1106,0.13,0.29
1107,0.13,0.29
1108,0.13,0.3
1109,0.13,0.3
1110,0.13,0.3
1111,0.13,0.3
1112,0.13,0.29
1113,0.13,0.29
1114,0.13,0.3
1115,0.13,0.3
1116,0.13,0.3
1117,0.13,0.3
1118,0.13,0.3
1119,0.13,0.3
1120,0.13,0.3
1121,0.13,0.3
1122,0.13,0.3
1123,0.13,0.3
1124,0.13,0.3
1125,0.13,0.3
1126,0.13,0.3
1127,0.13,0.3
1128,0.12,0.3
1129,0.12,0.3
1130,0.12,0.29
1131,0.12,0.29
1132,0.12,0.29
1133,0.12,0.29
1134,0.12,0.29
1135,0.12,0.29
1136,0.12,0.29
1137,0.12,0.29
1138,0.12,0.29
1139,0.12,0.29
1140,0.12,0.29
1141,0.12,0.29
1142,0.12,0.29
1143,0.12,0.29
1144,0.12,0.29
1145,0.12,0.29
1146,0.12,0.29
1147,0.12,0.29
1148,0.12,0.29
1149,0.12,0.29
1150,0.12,0.28
1151,0.12,0.27
1152,0.12,0.27
1153,0.12,0.27
1154,0.12,0.27
1155,0.12,0.27
1156,0.12,0.27
1157,0.12,0.27
1158,0.12,0.27
1159,0.12,0.27
1160,0.12,0.27
1161,0.12,0.27
1162,0.12,0.27
1163,0.12,0.27
1164,0.12,0.27
1165,0.12,0.27
1166,0.12,0.27
1167,0.12,0.27
1168,0.12,0.26
1169,0.12,0.26
1170,0.12,0.26
1171,0.12,0.25
1172,0.12,0.25
1173,0.12,0.25
1174,0.12,0.24
1175,0.12,0.24
1176,0.12,0.24
1177,0.12,0.24
1178,0.12,0.24
1179,0.12,0.24
1180,0.12,0.24
1181,0.12,0.24
1182,0.12,0.25
1183,0.12,0.25
1184,0.12,0.25
1185,0.12,0.25
1186,0.12,0.25
1187,0.12,0.25
1188,0.12,0.25
1189,0.12,0.25
1190,0.12,0.25
1191,0.12,0.25
1192,0.12,0.25
1193,0.12,0.25
1194,0.12,0.25
1195,0.12,0.25
1196,0.12,0.25
1197,0.12,0.25
1198,0.12,0.25
1199,0.12,0.25
1200,0.12,0.25
1201,0.12,0.25
1202,0.12,0.25
1203,0.12,0.25
1204,0.12,0.25
1205,0.12,0.25
1206,0.12,0.25
1207,0.12,0.26
1208,0.12,0.26
1209,0.12,0.26
1210,0.12,0.26
1211,0.12,0.26
1212,0.12,0.26
1213,0.12,0.26
1214,0.12,0.26
1215,0.12,0.26
1216,0.12,0.26
1217,0.12,0.26
1218,0.12,0.26
1219,0.12,0.26
1220,0.12,0.26
1221,0.12,0.26
1222,0.12,0.26
1223,0.11,0.26
1224,0.11,0.26
1225,0.11,0.26
1226,0.11,0.26
1227,0.11,0.26
1228,0.11,0.27
1229,0.11,0.27
1230,0.11,0.27
1231,0.11,0.27
1232,0.11,0.27
1233,0.11,0.27
1234,0.11,0.27
1235,0.11,0.27
1236,0.11,0.27
1237,0.11,0.27
1238,0.11,0.27
1239,0.11,0.27
1240,0.11,0.26
1241,0.11,0.26
1242,0.11,0.26
1243,0.11,0.26
1244,0.11,0.26
1245,0.11,0.26
1246,0.11,0.26
1247,0.11,0.26
1248,0.11,0.26
1249,0.11,0.26
1250,0.11,0.26
1251,0.11,0.26
1252,0.11,0.26
1253,0.11,0.26
1254,0.11,0.26
1255,0.11,0.26
1256,0.11,0.26
1257,0.11,0.26
1258,0.11,0.26
1259,0.11,0.26
1260,0.12,0.26
1261,0.12,0.27
1262,0.12,0.27
1263,0.12,0.27
1264,0.12,0.27
1265,0.12,0.27
1266,0.12,0.27
1267,0.12,0.27
1268,0.12,0.27
1269,0.12,0.27
1270,0.12,0.27
1271,0.12,0.27
1272,0.12,0.27
1273,0.12,0.27
1274,0.12,0.27
1275,0.12,0.27
1276,0.12,0.27
1277,0.12,0.27
1278,0.12,0.27
1279,0.12,0.27
1280,0.12,0.27
1281,0.12,0.27
1282,0.12,0.27
1283,0.12,0.27
1284,0.12,0.27
1285,0.12,0.27
1286,0.12,0.26
1287,0.12,0.26
1288,0.12,0.26
1289,0.12,0.26
1290,0.12,0.26
1291,0.12,0.25
1292,0.12,0.25
1293,0.12,0.25
1294,0.12,0.25
1295,0.12,0.25
1296,0.12,0.25
1297,0.12,0.25
1298,0.12,0.25
1299,0.12,0.25
1300,0.12,0.25
1301,0.12,0.25
1302,0.12,0.24
1303,0.12,0.24
1304,0.12,0.24
1305,0.12,0.24
1306,0.12,0.24
1307,0.12,0.24
1308,0.12,0.24
1309,0.12,0.24
1310,0.12,0.24
1311,0.12,0.24
1312,0.12,0.24
1313,0.12,0.24
1314,0.12,0.24
1315,0.12,0.24
1316,0.12,0.24
1317,0.12,0.24
1318,0.12,0.24
1319,0.12,0.24
1320,0.12,0.23
1321,0.12,0.23
1322,0.12,0.23
1323,0.12,0.23
1324,0.12,0.23
1325,0.12,0.23
1326,0.12,0.23
1327,0.12,0.24
1328,0.12,0.24
1329,0.12,0.24
1330,0.12,0.24
1331,0.12,0.24
1332,0.12,0.24
1333,0.12,0.24
1334,0.12,0.24
1335,0.12,0.24
1336,0.12,0.24
1337,0.12,0.24
1338,0.12,0.24
1339,0.12,0.24
1340,0.12,0.24
1341,0.12,0.24
1342,0.12,0.24
1343,0.12,0.24
1344,0.12,0.24
1345,0.12,0.24
1346,0.12,0.24
1347,0.12,0.24
1348,0.12,0.24
1349,0.12,0.24
1350,0.12,0.24
1351,0.12,0.24
1352,0.12,0.24
1353,0.12,0.24
1354,0.12,0.24
1355,0.12,0.24
1356,0.12,0.24
1357,0.12,0.24
1358,0.12,0.24
1359,0.12,0.24
1360,0.12,0.24
1361,0.12,0.24
