,r,t,fc
0,0.9000,31906.0,0.12
0,0.9000,31907.0,0.12
0,0.9000,31908.0,0.12
0,0.9000,31909.0,0.12
0,0.9000,31910.0,0.12
0,0.9000,31911.0,0.12
0,0.9000,31912.0,0.12
0,0.9000,31913.0,0.12
0,0.9000,31914.0,0.12
0,0.9000,31915.0,0.12
0,0.9000,31916.0,0.12
0,0.9000,31917.0,0.13
0,0.9000,31918.0,0.13
0,0.9000,31919.0,0.14
0,0.9000,31920.0,0.13
0,0.9000,31921.0,0.13
0,0.9000,31922.0,0.13
0,0.9000,31923.0,0.13
0,0.9000,31924.0,0.13
0,0.9000,31925.0,0.13
0,0.9000,31926.0,0.13
0,0.9000,31927.0,0.14
0,0.9000,31928.0,0.14
0,0.9000,31929.0,0.15
0,0.9000,31930.0,0.15
0,0.9000,31931.0,0.15
0,0.9000,31932.0,0.15
0,0.9000,31933.0,0.15
0,0.9000,31934.0,0.15
0,0.9000,31935.0,0.15
0,0.9000,31936.0,0.15
0,0.9000,31937.0,0.15
0,0.9000,31938.0,0.15
0,0.9000,31939.0,0.15
0,0.9000,31940.0,0.15
0,0.9000,31941.0,0.15
0,0.9000,31942.0,0.15
0,0.9000,31943.0,0.14
0,0.9000,31944.0,0.14
0,0.9000,31945.0,0.14
0,0.9000,31946.0,0.14
0,0.9000,31947.0,0.13
0,0.9000,31948.0,0.13
0,0.9000,31949.0,0.13
0,0.9000,31950.0,0.13
0,0.9000,31951.0,0.13
0,0.9000,31952.0,0.13
0,0.9000,31953.0,0.13
0,0.9000,31954.0,0.13
0,0.9000,31955.0,0.13
0,0.9000,31956.0,0.13
0,0.9000,31957.0,0.13
0,0.9000,31958.0,0.13
0,0.9000,31959.0,0.12
0,0.9000,31960.0,0.12
0,0.9000,31961.0,0.12
0,0.9000,31962.0,0.12
0,0.9000,31963.0,0.12
0,0.9000,31964.0,0.12
0,0.9000,31965.0,0.12
0,0.9000,31966.0,0.12
0,0.9000,31967.0,0.12
0,0.9000,31968.0,0.12
0,0.9000,31969.0,0.12
0,0.9000,31970.0,0.12
0,0.9000,31971.0,0.12
0,0.9000,31972.0,0.12
0,0.9000,31973.0,0.12
0,0.9000,31974.0,0.12
0,0.9000,31975.0,0.12
0,0.9000,31976.0,0.12
0,0.9000,31977.0,0.12
0,0.9000,31978.0,0.12
0,0.9000,31979.0,0.12
0,0.9000,31980.0,0.11
0,0.9000,31981.0,0.11
0,0.9000,31982.0,0.11
0,0.9000,31983.0,0.1
0,0.9000,31984.0,0.1
0,0.9000,31985.0,0.1
0,0.9000,31986.0,0.1
0,0.9000,31987.0,0.1
0,0.9000,31988.0,0.1
0,0.9000,31989.0,0.1
0,0.9000,31990.0,0.1
0,0.9000,31991.0,0.1
0,0.9000,31992.0,0.1
0,0.9000,31993.0,0.1
0,0.9000,31994.0,0.11
0,0.9000,31995.0,0.11
0,0.9000,31996.0,0.11
0,0.9000,31997.0,0.11
0,0.9000,31998.0,0.11
0,0.9000,31999.0,0.11
0,0.9000,32000.0,0.1
0,0.9000,32001.0,0.1
0,0.9000,32002.0,0.1
0,0.9000,32003.0,0.1
0,0.9000,32004.0,0.1
0,0.9000,32005.0,0.09
0,0.9000,32006.0,0.09
0,0.9000,32007.0,0.09
0,0.9000,32008.0,0.09
0,0.9000,32009.0,0.09
0,0.9000,32010.0,0.09
0,0.9000,32011.0,0.1
0,0.9000,32012.0,0.1
0,0.9000,32013.0,0.1
0,0.9000,32014.0,0.1
0,0.9000,32015.0,0.09
0,0.9000,32016.0,0.09
0,0.9000,32017.0,0.09
0,0.9000,32018.0,0.09
0,0.9000,32019.0,0.09
0,0.9000,32020.0,0.09
0,0.9000,32021.0,0.09
0,0.9000,32022.0,0.09
0,0.9000,32023.0,0.09
0,0.9000,32024.0,0.09
0,0.9000,32025.0,0.09
0,0.9000,32026.0,0.09
0,0.9000,32027.0,0.09
0,0.9000,32028.0,0.09
0,0.9000,32029.0,0.09
0,0.9000,32030.0,0.09
0,0.9000,32031.0,0.09
0,0.9000,32032.0,0.09
0,0.9000,32033.0,0.09
0,0.9000,32034.0,0.09
0,0.9000,32035.0,0.1
0,0.9000,32036.0,0.1
0,0.9000,32037.0,0.11
0,0.9000,32038.0,0.12
0,0.9000,32039.0,0.12
0,0.9000,32040.0,0.12
0,0.9000,32041.0,0.12
0,0.9000,32042.0,0.12
0,0.9000,32043.0,0.12
0,0.9000,32044.0,0.12
0,0.9000,32045.0,0.13
0,0.9000,32046.0,0.13
0,0.9000,32047.0,0.13
0,0.9000,32048.0,0.13
0,0.9000,32049.0,0.13
0,0.9000,32050.0,0.13
0,0.9000,32051.0,0.13
0,0.9000,32052.0,0.14
0,0.9000,32053.0,0.14
0,0.9000,32054.0,0.14
0,0.9000,32055.0,0.14
0,0.9000,32056.0,0.14
0,0.9000,32057.0,0.14
0,0.9000,32058.0,0.14
0,0.9000,32059.0,0.14
0,0.9000,32060.0,0.14
0,0.9000,32061.0,0.14
0,0.9000,32062.0,0.14
0,0.9000,32063.0,0.14
0,0.9000,32064.0,0.14
0,0.9000,32065.0,0.14
0,0.9000,32066.0,0.14
0,0.9000,32067.0,0.15
0,0.9000,32068.0,0.15
0,0.9000,32069.0,0.15
0,0.9000,32070.0,0.15
0,0.9000,32071.0,0.16
0,0.9000,32072.0,0.15
0,0.9000,32073.0,0.15
0,0.9000,32074.0,0.15
0,0.9000,32075.0,0.15
0,0.9000,32076.0,0.15
0,0.9000,32077.0,0.15
0,0.9000,32078.0,0.14
0,0.9000,32079.0,0.14
0,0.9000,32080.0,0.14
0,0.9000,32081.0,0.14
0,0.9000,32082.0,0.14
0,0.9000,32083.0,0.14
0,0.9000,32084.0,0.14
0,0.9000,32085.0,0.14
0,0.9000,32086.0,0.15
0,0.9000,32087.0,0.15
0,0.9000,32088.0,0.15
0,0.9000,32089.0,0.15
0,0.9000,32090.0,0.15
0,0.9000,32091.0,0.15
0,0.9000,32092.0,0.15
0,0.9000,32093.0,0.15
0,0.9000,32094.0,0.15
0,0.9000,32095.0,0.14
0,0.9000,32096.0,0.14
0,0.9000,32097.0,0.14
0,0.9000,32098.0,0.13
0,0.9000,32099.0,0.13
0,0.9000,32100.0,0.13
0,0.9000,32101.0,0.13
0,0.9000,32102.0,0.13
0,0.9000,32103.0,0.13
0,0.9000,32104.0,0.13
0,0.9000,32105.0,0.13
0,0.9000,32106.0,0.13
0,0.9000,32107.0,0.13
0,0.9000,32108.0,0.13
0,0.9000,32109.0,0.12
0,0.9000,32110.0,0.13
0,0.9000,32111.0,0.13
0,0.9000,32112.0,0.13
0,0.9000,32113.0,0.13
0,0.9000,32114.0,0.13
0,0.9000,32115.0,0.13
0,0.9000,32116.0,0.13
0,0.9000,32117.0,0.13
0,0.9000,32118.0,0.13
0,0.9000,32119.0,0.13
0,0.9000,32120.0,0.13
0,0.9000,32121.0,0.13
0,0.9000,32122.0,0.13
0,0.9000,32123.0,0.13
0,0.9000,32124.0,0.13
0,0.9000,32125.0,0.13
0,0.9000,32126.0,0.13
0,0.9000,32127.0,0.13
0,0.9000,32128.0,0.13
0,0.9000,32129.0,0.13
0,0.9000,32130.0,0.13
0,0.9000,32131.0,0.13
0,0.9000,32132.0,0.13
0,0.9000,32133.0,0.14
0,0.9000,32134.0,0.14
0,0.9000,32135.0,0.14
0,0.9000,32136.0,0.14
0,0.9000,32137.0,0.14
0,0.9000,32138.0,0.14
0,0.9000,32139.0,0.14
0,0.9000,32140.0,0.14
0,0.9000,32141.0,0.14
0,0.9000,32142.0,0.14
0,0.9000,32143.0,0.14
0,0.9000,32144.0,0.14
0,0.9000,32145.0,0.14
0,0.9000,32146.0,0.13
0,0.9000,32147.0,0.14
0,0.9000,32148.0,0.14
0,0.9000,32149.0,0.14
0,0.9000,32150.0,0.14
0,0.9000,32151.0,0.14
0,0.9000,32152.0,0.14
0,0.9000,32153.0,0.14
0,0.9000,32154.0,0.14
0,0.9000,32155.0,0.14
0,0.9000,32156.0,0.14
0,0.9000,32157.0,0.14
0,0.9000,32158.0,0.14
0,0.9000,32159.0,0.14
0,0.9000,32160.0,0.13
0,0.9000,32161.0,0.14
0,0.9000,32162.0,0.14
0,0.9000,32163.0,0.14
0,0.9000,32164.0,0.14
0,0.9000,32165.0,0.14
0,0.9000,32166.0,0.14
0,0.9000,32167.0,0.14
0,0.9000,32168.0,0.14
0,0.9000,32169.0,0.14
0,0.9000,32170.0,0.13
0,0.9000,32171.0,0.13
0,0.9000,32172.0,0.13
0,0.9000,32173.0,0.13
0,0.9000,32174.0,0.13
0,0.9000,32175.0,0.13
0,0.9000,32176.0,0.13
0,0.9000,32177.0,0.13
0,0.9000,32178.0,0.13
0,0.9000,32179.0,0.14
0,0.9000,32180.0,0.14
0,0.9000,32181.0,0.14
0,0.9000,32182.0,0.14
0,0.9000,32183.0,0.14
0,0.9000,32184.0,0.14
0,0.9000,32185.0,0.13
0,0.9000,32186.0,0.13
0,0.9000,32187.0,0.13
0,0.9000,32188.0,0.13
0,0.9000,32189.0,0.13
0,0.9000,32190.0,0.12
0,0.9000,32191.0,0.12
0,0.9000,32192.0,0.12
0,0.9000,32193.0,0.12
0,0.9000,32194.0,0.12
0,0.9000,32195.0,0.12
0,0.9000,32196.0,0.12
0,0.9000,32197.0,0.12
0,0.9000,32198.0,0.12
0,0.9000,32199.0,0.12
0,0.9000,32200.0,0.12
0,0.9000,32201.0,0.12
0,0.9000,32202.0,0.12
0,0.9000,32203.0,0.12
0,0.9000,32204.0,0.12
0,0.9000,32205.0,0.12
0,0.9000,32206.0,0.12
0,0.9000,32207.0,0.12
0,0.9000,32208.0,0.12
0,0.9000,32209.0,0.12
0,0.9000,32210.0,0.12
0,0.9000,32211.0,0.12
0,0.9000,32212.0,0.12
0,0.9000,32213.0,0.12
0,0.9000,32214.0,0.12
0,0.9000,32215.0,0.12
0,0.9000,32216.0,0.12
0,0.9000,32217.0,0.12
0,0.9000,32218.0,0.12
0,0.9000,32219.0,0.12
0,0.9000,32220.0,0.11
0,0.9000,32221.0,0.11
0,0.9000,32222.0,0.11
0,0.9000,32223.0,0.11
0,0.9000,32224.0,0.11
0,0.9000,32225.0,0.11
0,0.9000,32226.0,0.11
0,0.9000,32227.0,0.1
0,0.9000,32228.0,0.1
0,0.9000,32229.0,0.1
0,0.9000,32230.0,0.11
0,0.9000,32231.0,0.11
0,0.9000,32232.0,0.11
0,0.9000,32233.0,0.11
0,0.9000,32234.0,0.11
0,0.9000,32235.0,0.1
0,0.9000,32236.0,0.1
0,0.9000,32237.0,0.1
0,0.9000,32238.0,0.1
0,0.9000,32239.0,0.1
0,0.9000,32240.0,0.1
0,0.9000,32241.0,0.1
0,0.9000,32242.0,0.1
0,0.9000,32243.0,0.1
0,0.9000,32244.0,0.1
0,0.9000,32245.0,0.1
0,0.9000,32246.0,0.1
0,0.9000,32247.0,0.1
0,0.9000,32248.0,0.1
0,0.9000,32249.0,0.1
0,0.9000,32250.0,0.1
0,0.9000,32251.0,0.1
0,0.9000,32252.0,0.1
0,0.9000,32253.0,0.1
0,0.9000,32254.0,0.1
0,0.9000,32255.0,0.1
0,0.9000,32256.0,0.1
0,0.9000,32257.0,0.1
0,0.9000,32258.0,0.1
0,0.9000,32259.0,0.1
0,0.9000,32260.0,0.11
0,0.9000,32261.0,0.11
0,0.9000,32262.0,0.11
0,0.9000,32263.0,0.11
0,0.9000,32264.0,0.11
0,0.9000,32265.0,0.11
0,0.9000,32266.0,0.1
0,0.9000,32267.0,0.1
0,0.9000,32268.0,0.1
0,0.9000,32269.0,0.1
0,0.9000,32270.0,0.1
0,0.9000,32271.0,0.11
0,0.9000,32272.0,0.11
0,0.9000,32273.0,0.11
0,0.9000,32274.0,0.11
0,0.9000,32275.0,0.11
0,0.9000,32276.0,0.12
0,0.9000,32277.0,0.13
0,0.9000,32278.0,0.13
0,0.9000,32279.0,0.13
0,0.9000,32280.0,0.13
0,0.9000,32281.0,0.13
0,0.9000,32282.0,0.13
0,0.9000,32283.0,0.13
0,0.9000,32284.0,0.13
0,0.9000,32285.0,0.13
0,0.9000,32286.0,0.13
0,0.9000,32287.0,0.13
0,0.9000,32288.0,0.13
0,0.9000,32289.0,0.13
0,0.9000,32290.0,0.13
0,0.9000,32291.0,0.13
0,0.9000,32292.0,0.13
0,0.9000,32293.0,0.13
0,0.9000,32294.0,0.13
0,0.9000,32295.0,0.13
0,0.9000,32296.0,0.13
0,0.9000,32297.0,0.13
0,0.9000,32298.0,0.13
0,0.9000,32299.0,0.13
0,0.9000,32300.0,0.13
0,0.9000,32301.0,0.13
0,0.9000,32302.0,0.13
0,0.9000,32303.0,0.13
0,0.9000,32304.0,0.13
0,0.9000,32305.0,0.12
0,0.9000,32306.0,0.12
0,0.9000,32307.0,0.12
0,0.9000,32308.0,0.12
0,0.9000,32309.0,0.11
0,0.9000,32310.0,0.11
0,0.9000,32311.0,0.11
0,0.9000,32312.0,0.11
0,0.9000,32313.0,0.12
0,0.9000,32314.0,0.12
0,0.9000,32315.0,0.12
0,0.9000,32316.0,0.12
0,0.9000,32317.0,0.12
0,0.9000,32318.0,0.12
0,0.9000,32319.0,0.12
0,0.9000,32320.0,0.12
0,0.9000,32321.0,0.12
0,0.9000,32322.0,0.12
0,0.9000,32323.0,0.12
0,0.9000,32324.0,0.12
0,0.9000,32325.0,0.12
0,0.9000,32326.0,0.12
0,0.9000,32327.0,0.12
0,0.9000,32328.0,0.12
0,0.9000,32329.0,0.12
0,0.9000,32330.0,0.12
0,0.9000,32331.0,0.11
0,0.9000,32332.0,0.11
0,0.9000,32333.0,0.11
0,0.9000,32334.0,0.11
0,0.9000,32335.0,0.12
0,0.9000,32336.0,0.12
0,0.9000,32337.0,0.12
0,0.9000,32338.0,0.12
0,0.9000,32339.0,0.12
0,0.9000,32340.0,0.12
0,0.9000,32341.0,0.12
0,0.9000,32342.0,0.12
0,0.9000,32343.0,0.12
0,0.9000,32344.0,0.12
0,0.9000,32345.0,0.12
0,0.9000,32346.0,0.12
0,0.9000,32347.0,0.12
0,0.9000,32348.0,0.12
0,0.9000,32349.0,0.12
0,0.9000,32350.0,0.12
0,0.9000,32351.0,0.12
0,0.9000,32352.0,0.12
0,0.9000,32353.0,0.12
0,0.9000,32354.0,0.12
0,0.9000,32355.0,0.12
0,0.9000,32356.0,0.13
0,0.9000,32357.0,0.13
0,0.9000,32358.0,0.13
0,0.9000,32359.0,0.12
0,0.9000,32360.0,0.12
0,0.9000,32361.0,0.12
0,0.9000,32362.0,0.12
0,0.9000,32363.0,0.12
0,0.9000,32364.0,0.12
0,0.9000,32365.0,0.12
0,0.9000,32366.0,0.12
0,0.9000,32367.0,0.12
0,0.9000,32368.0,0.12
0,0.9000,32369.0,0.12
0,0.9000,32370.0,0.12
0,0.9000,32371.0,0.12
0,0.9000,32372.0,0.12
0,0.9000,32373.0,0.12
0,0.9000,32374.0,0.12
0,0.9000,32375.0,0.12
0,0.9000,32376.0,0.12
0,0.9000,32377.0,0.13
0,0.9000,32378.0,0.13
0,0.9000,32379.0,0.13
0,0.9000,32380.0,0.13
0,0.9000,32381.0,0.14
0,0.9000,32382.0,0.14
0,0.9000,32383.0,0.14
0,0.9000,32384.0,0.14
0,0.9000,32385.0,0.13
0,0.9000,32386.0,0.13
0,0.9000,32387.0,0.13
0,0.9000,32388.0,0.13
0,0.9000,32389.0,0.13
0,0.9000,32390.0,0.12
0,0.9000,32391.0,0.12
0,0.9000,32392.0,0.12
0,0.9000,32393.0,0.12
0,0.9000,32394.0,0.12
0,0.9000,32395.0,0.12
0,0.9000,32396.0,0.12
0,0.9000,32397.0,0.12
0,0.9000,32398.0,0.12
0,0.9000,32399.0,0.13
0,0.9000,32400.0,0.14
0,0.9000,32401.0,0.14
0,0.9000,32402.0,0.14
0,0.9000,32403.0,0.14
0,0.9000,32404.0,0.14
0,0.9000,32405.0,0.14
0,0.9000,32406.0,0.14
0,0.9000,32407.0,0.13
0,0.9000,32408.0,0.13
0,0.9000,32409.0,0.13
0,0.9000,32410.0,0.14
0,0.9000,32411.0,0.14
0,0.9000,32412.0,0.14
0,0.9000,32413.0,0.14
0,0.9000,32414.0,0.14
0,0.9000,32415.0,0.14
0,0.9000,32416.0,0.14
0,0.9000,32417.0,0.14
0,0.9000,32418.0,0.14
0,0.9000,32419.0,0.14
0,0.9000,32420.0,0.13
0,0.9000,32421.0,0.13
0,0.9000,32422.0,0.13
0,0.9000,32423.0,0.13
0,0.9000,32424.0,0.13
0,0.9000,32425.0,0.13
0,0.9000,32426.0,0.13
0,0.9000,32427.0,0.13
0,0.9000,32428.0,0.13
0,0.9000,32429.0,0.12
0,0.9000,32430.0,0.12
0,0.9000,32431.0,0.12
0,0.9000,32432.0,0.11
0,0.9000,32433.0,0.11
0,0.9000,32434.0,0.11
0,0.9000,32435.0,0.11
0,0.9000,32436.0,0.11
0,0.9000,32437.0,0.11
0,0.9000,32438.0,0.11
0,0.9000,32439.0,0.11
0,0.9000,32440.0,0.11
0,0.9000,32441.0,0.12
0,0.9000,32442.0,0.12
0,0.9000,32443.0,0.12
0,0.9000,32444.0,0.12
0,0.9000,32445.0,0.12
0,0.9000,32446.0,0.12
0,0.9000,32447.0,0.12
0,0.9000,32448.0,0.12
0,0.9000,32449.0,0.12
0,0.9000,32450.0,0.11
0,0.9000,32451.0,0.11
0,0.9000,32452.0,0.11
0,0.9000,32453.0,0.11
0,0.9000,32454.0,0.11
0,0.9000,32455.0,0.11
0,0.9000,32456.0,0.11
0,0.9000,32457.0,0.11
0,0.9000,32458.0,0.11
0,0.9000,32459.0,0.11
0,0.9000,32460.0,0.11
0,0.9000,32461.0,0.11
0,0.9000,32462.0,0.11
0,0.9000,32463.0,0.11
0,0.9000,32464.0,0.11
0,0.9000,32465.0,0.11
0,0.9000,32466.0,0.11
0,0.9000,32467.0,0.11
0,0.9000,32468.0,0.11
0,0.9000,32469.0,0.11
0,0.9000,32470.0,0.11
0,0.9000,32471.0,0.11
0,0.9000,32472.0,0.11
0,0.9000,32473.0,0.11
0,0.9000,32474.0,0.11
0,0.9000,32475.0,0.11
0,0.9000,32476.0,0.11
0,0.9000,32477.0,0.11
0,0.9000,32478.0,0.11
0,0.9000,32479.0,0.11
0,0.9000,32480.0,0.11
0,0.9000,32481.0,0.12
0,0.9000,32482.0,0.12
0,0.9000,32483.0,0.12
0,0.9000,32484.0,0.12
0,0.9000,32485.0,0.12
0,0.9000,32486.0,0.12
0,0.9000,32487.0,0.12
0,0.9000,32488.0,0.12
0,0.9000,32489.0,0.12
0,0.9000,32490.0,0.11
0,0.9000,32491.0,0.11
0,0.9000,32492.0,0.11
0,0.9000,32493.0,0.11
0,0.9000,32494.0,0.11
0,0.9000,32495.0,0.11
0,0.9000,32496.0,0.11
0,0.9000,32497.0,0.11
0,0.9000,32498.0,0.11
0,0.9000,32499.0,0.11
0,0.9000,32500.0,0.11
0,0.9000,32501.0,0.11
0,0.9000,32502.0,0.11
0,0.9000,32503.0,0.11
0,0.9000,32504.0,0.11
0,0.9000,32505.0,0.11
0,0.9000,32506.0,0.11
0,0.9000,32507.0,0.11
0,0.9000,32508.0,0.11
0,0.9000,32509.0,0.11
0,0.9000,32510.0,0.11
0,0.9000,32511.0,0.12
0,0.9000,32512.0,0.12
0,0.9000,32513.0,0.12
0,0.9000,32514.0,0.12
0,0.9000,32515.0,0.12
0,0.9000,32516.0,0.12
0,0.9000,32517.0,0.12
0,0.9000,32518.0,0.12
0,0.9000,32519.0,0.12
0,0.9000,32520.0,0.12
0,0.9000,32521.0,0.11
0,0.9000,32522.0,0.11
0,0.9000,32523.0,0.11
0,0.9000,32524.0,0.11
0,0.9000,32525.0,0.11
0,0.9000,32526.0,0.11
0,0.9000,32527.0,0.1
0,0.9000,32528.0,0.1
0,0.9000,32529.0,0.1
0,0.9000,32530.0,0.1
0,0.9000,32531.0,0.1
0,0.9000,32532.0,0.11
0,0.9000,32533.0,0.11
0,0.9000,32534.0,0.11
0,0.9000,32535.0,0.11
0,0.9000,32536.0,0.12
0,0.9000,32537.0,0.12
0,0.9000,32538.0,0.13
0,0.9000,32539.0,0.13
0,0.9000,32540.0,0.13
0,0.9000,32541.0,0.13
0,0.9000,32542.0,0.13
0,0.9000,32543.0,0.14
0,0.9000,32544.0,0.14
0,0.9000,32545.0,0.14
0,0.9000,32546.0,0.14
0,0.9000,32547.0,0.14
0,0.9000,32548.0,0.14
0,0.9000,32549.0,0.14
0,0.9000,32550.0,0.13
0,0.9000,32551.0,0.13
0,0.9000,32552.0,0.13
0,0.9000,32553.0,0.13
0,0.9000,32554.0,0.13
0,0.9000,32555.0,0.13
0,0.9000,32556.0,0.13
0,0.9000,32557.0,0.13
0,0.9000,32558.0,0.13
0,0.9000,32559.0,0.13
0,0.9000,32560.0,0.13
0,0.9000,32561.0,0.14
0,0.9000,32562.0,0.14
0,0.9000,32563.0,0.14
0,0.9000,32564.0,0.14
0,0.9000,32565.0,0.14
0,0.9000,32566.0,0.14
0,0.9000,32567.0,0.14
0,0.9000,32568.0,0.14
0,0.9000,32569.0,0.14
0,0.9000,32570.0,0.14
0,0.9000,32571.0,0.14
0,0.9000,32572.0,0.14
0,0.9000,32573.0,0.14
0,0.9000,32574.0,0.14
0,0.9000,32575.0,0.14
0,0.9000,32576.0,0.14
0,0.9000,32577.0,0.14
0,0.9000,32578.0,0.14
0,0.9000,32579.0,0.14
0,0.9000,32580.0,0.14
0,0.9000,32581.0,0.14
0,0.9000,32582.0,0.14
0,0.9000,32583.0,0.13
0,0.9000,32584.0,0.14
0,0.9000,32585.0,0.13
0,0.9000,32586.0,0.13
0,0.9000,32587.0,0.13
0,0.9000,32588.0,0.13
0,0.9000,32589.0,0.13
0,0.9000,32590.0,0.13
0,0.9000,32591.0,0.13
0,0.9000,32592.0,0.13
0,0.9000,32593.0,0.13
0,0.9000,32594.0,0.13
0,0.9000,32595.0,0.13
0,0.9000,32596.0,0.13
0,0.9000,32597.0,0.12
0,0.9000,32598.0,0.12
0,0.9000,32599.0,0.12
0,0.9000,32600.0,0.12
0,0.9000,32601.0,0.12
0,0.9000,32602.0,0.12
0,0.9000,32603.0,0.12
0,0.9000,32604.0,0.12
0,0.9000,32605.0,0.12
0,0.9000,32606.0,0.12
0,0.9000,32607.0,0.12
0,0.9000,32608.0,0.12
0,0.9000,32609.0,0.11
0,0.9000,32610.0,0.11
0,0.9000,32611.0,0.11
0,0.9000,32612.0,0.11
0,0.9000,32613.0,0.11
0,0.9000,32614.0,0.11
0,0.9000,32615.0,0.11
0,0.9000,32616.0,0.11
0,0.9000,32617.0,0.11
0,0.9000,32618.0,0.11
0,0.9000,32619.0,0.11
0,0.9000,32620.0,0.11
0,0.9000,32621.0,0.11
0,0.9000,32622.0,0.11
0,0.9000,32623.0,0.11
0,0.9000,32624.0,0.1
0,0.9000,32625.0,0.1
0,0.9000,32626.0,0.1
0,0.9000,32627.0,0.1
0,0.9000,32628.0,0.1
0,0.9000,32629.0,0.1
0,0.9000,32630.0,0.1
0,0.9000,32631.0,0.1
0,0.9000,32632.0,0.1
0,0.9000,32633.0,0.1
0,0.9000,32634.0,0.11
0,0.9000,32635.0,0.1
0,0.9000,32636.0,0.1
0,0.9000,32637.0,0.1
0,0.9000,32638.0,0.1
0,0.9000,32639.0,0.09
0,0.9000,32640.0,0.09
0,0.9000,32641.0,0.09
0,0.9000,32642.0,0.09
0,0.9000,32643.0,0.09
0,0.9000,32644.0,0.09
0,0.9000,32645.0,0.09
0,0.9000,32646.0,0.09
0,0.9000,32647.0,0.09
0,0.9000,32648.0,0.09
0,0.9000,32649.0,0.09
0,0.9000,32650.0,0.09
0,0.9000,32651.0,0.09
0,0.9000,32652.0,0.09
0,0.9000,32653.0,0.09
0,0.9000,32654.0,0.09
0,0.9000,32655.0,0.09
0,0.9000,32656.0,0.1
0,0.9000,32657.0,0.1
0,0.9000,32658.0,0.1
0,0.9000,32659.0,0.1
0,0.9000,32660.0,0.09
0,0.9000,32661.0,0.09
0,0.9000,32662.0,0.09
0,0.9000,32663.0,0.09
0,0.9000,32664.0,0.09
0,0.9000,32665.0,0.09
0,0.9000,32666.0,0.09
0,0.9000,32667.0,0.09
0,0.9000,32668.0,0.09
0,0.9000,32669.0,0.08
0,0.9000,32670.0,0.08
0,0.9000,32671.0,0.09
0,0.9000,32672.0,0.09
0,0.9000,32673.0,0.09
0,0.9000,32674.0,0.09
0,0.9000,32675.0,0.09
0,0.9000,32676.0,0.09
0,0.9000,32677.0,0.09
0,0.9000,32678.0,0.09
0,0.9000,32679.0,0.09
0,0.9000,32680.0,0.09
0,0.9000,32681.0,0.09
0,0.9000,32682.0,0.09
0,0.9000,32683.0,0.09
0,0.9000,32684.0,0.09
0,0.9000,32685.0,0.09
0,0.9000,32686.0,0.09
0,0.9000,32687.0,0.09
0,0.9000,32688.0,0.09
0,0.9000,32689.0,0.09
0,0.9000,32690.0,0.09
0,0.9000,32691.0,0.09
0,0.9000,32692.0,0.09
0,0.9000,32693.0,0.09
0,0.9000,32694.0,0.09
0,0.9000,32695.0,0.09
0,0.9000,32696.0,0.09
0,0.9000,32697.0,0.09
0,0.9000,32698.0,0.09
0,0.9000,32699.0,0.09
0,0.9000,32700.0,0.09
0,0.9000,32701.0,0.09
0,0.9000,32702.0,0.09
0,0.9000,32703.0,0.09
0,0.9000,32704.0,0.09
0,0.9000,32705.0,0.09
0,0.9000,32706.0,0.09
0,0.9000,32707.0,0.09
0,0.9000,32708.0,0.09
0,0.9000,32709.0,0.09
0,0.9000,32710.0,0.09
0,0.9000,32711.0,0.09
0,0.9000,32712.0,0.09
0,0.9000,32713.0,0.09
0,0.9000,32714.0,0.1
0,0.9000,32715.0,0.1
0,0.9000,32716.0,0.1
0,0.9000,32717.0,0.1
0,0.9000,32718.0,0.1
0,0.9000,32719.0,0.1
0,0.9000,32720.0,0.1
0,0.9000,32721.0,0.1
0,0.9000,32722.0,0.1
0,0.9000,32723.0,0.1
0,0.9000,32724.0,0.1
0,0.9000,32725.0,0.1
0,0.9000,32726.0,0.1
0,0.9000,32727.0,0.1
0,0.9000,32728.0,0.1
0,0.9000,32729.0,0.1
0,0.9000,32730.0,0.1
0,0.9000,32731.0,0.1
0,0.9000,32732.0,0.1
0,0.9000,32733.0,0.1
0,0.9000,32734.0,0.1
0,0.9000,32735.0,0.1
0,0.9000,32736.0,0.1
0,0.9000,32737.0,0.11
0,0.9000,32738.0,0.11
0,0.9000,32739.0,0.11
0,0.9000,32740.0,0.11
0,0.9000,32741.0,0.12
0,0.9000,32742.0,0.12
0,0.9000,32743.0,0.12
0,0.9000,32744.0,0.12
0,0.9000,32745.0,0.12
0,0.9000,32746.0,0.12
0,0.9000,32747.0,0.12
0,0.9000,32748.0,0.12
0,0.9000,32749.0,0.12
0,0.9000,32750.0,0.12
0,0.9000,32751.0,0.12
0,0.9000,32752.0,0.12
0,0.9000,32753.0,0.12
0,0.9000,32754.0,0.13
0,0.9000,32755.0,0.13
0,0.9000,32756.0,0.13
0,0.9000,32757.0,0.13
0,0.9000,32758.0,0.13
0,0.9000,32759.0,0.12
0,0.9000,32760.0,0.12
0,0.9000,32761.0,0.12
0,0.9000,32762.0,0.12
0,0.9000,32763.0,0.12
0,0.9000,32764.0,0.12
0,0.9000,32765.0,0.12
0,0.9000,32766.0,0.11
0,0.9000,32767.0,0.11
0,0.9000,32768.0,0.1
0,0.9000,32769.0,0.1
0,0.9000,32770.0,0.1
0,0.9000,32771.0,0.1
0,0.9000,32772.0,0.1
0,0.9000,32773.0,0.1
0,0.9000,32774.0,0.1
0,0.9000,32775.0,0.1
0,0.9000,32776.0,0.1
0,0.9000,32777.0,0.1
0,0.9000,32778.0,0.1
0,0.9000,32779.0,0.1
